customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
179,Male,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Creditcard(automatic),0,1,No
180,Female,0,No,No,0,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Month-to-month,No,Banktransfer(automatic),1,0,Yes
181,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,No
182,Male,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,Banktransfer(automatic),1,1,Yes
183,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
184,Female,0,No,No,0,Yes,No,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
185,Female,0,Yes,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,0,0,Yes
186,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
187,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electroniccheck,1,0,No
188,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,0,0,No
189,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Creditcard(automatic),1,1,No
190,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
191,Male,0,Yes,No,0,Yes,No,Fiberoptic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
192,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
193,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
194,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
195,Female,0,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
196,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),0,1,No
197,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
198,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
199,Male,0,No,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
200,Female,0,Yes,No,1,Yes,No,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
201,Female,0,No,No,0,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
202,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,No,Electroniccheck,1,1,No
203,Male,0,No,Yes,0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
204,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,Creditcard(automatic),1,1,No
205,Female,0,No,No,1,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),1,1,No
206,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
207,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,Electroniccheck,1,0,Yes
208,Female,0,No,No,1,Yes,No,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
209,Male,0,Yes,No,1,Yes,No,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
210,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,0,Yes
211,Female,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,No,Electroniccheck,0,0,No
212,Male,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
213,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,0,1,No
214,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,Electroniccheck,1,1,No
215,Female,0,Yes,No,1,No,Nophoneservice,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
216,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Creditcard(automatic),1,1,No
217,Male,0,Yes,No,1,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,Yes,Banktransfer(automatic),1,1,No
218,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
219,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
220,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
221,Female,0,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
222,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Electroniccheck,0,0,No
223,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
224,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),0,0,No
225,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,No,No,No,Yes,Yes,Oneyear,Yes,Mailedcheck,1,1,No
226,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Mailedcheck,1,1,No
227,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailedcheck,1,0,Yes
228,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
229,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
230,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
231,Male,0,No,No,1,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
232,Male,0,No,No,0,Yes,No,Fiberoptic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailedcheck,1,0,Yes
233,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
234,Female,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Electroniccheck,0,1,No
235,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
236,Female,0,No,No,0,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Twoyear,Yes,Mailedcheck,1,0,No
237,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
238,Female,1,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
239,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,0,No
240,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
241,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
242,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
243,Female,1,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electroniccheck,1,1,No
244,Female,1,No,No,0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
245,Male,1,No,No,0,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,Electroniccheck,1,0,No
246,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Oneyear,No,Mailedcheck,1,1,No
247,Male,1,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
248,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
249,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
250,Female,0,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
251,Female,0,Yes,Yes,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,Electroniccheck,1,0,Yes
252,Male,1,Yes,No,0,No,Nophoneservice,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electroniccheck,1,0,Yes
253,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
254,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
255,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
256,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
257,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
258,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,0,Yes
259,Female,1,Yes,No,1,No,Nophoneservice,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
260,Male,1,No,No,0,No,Nophoneservice,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
261,Male,1,No,No,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
262,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
263,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
264,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Mailedcheck,1,1,No
265,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,1,1,No
266,Male,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
267,Female,1,No,No,1,Yes,No,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailedcheck,1,1,No
268,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,Yes
269,Female,0,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),0,1,No
270,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
271,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Twoyear,Yes,Electroniccheck,1,1,No
272,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,No,Banktransfer(automatic),0,0,Yes
273,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
274,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
275,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
276,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
277,Male,1,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
278,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
279,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Banktransfer(automatic),1,0,No
280,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,No
281,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
282,Female,0,No,Yes,0,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
283,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,1,No
284,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailedcheck,1,1,Yes
285,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
286,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
287,Male,0,Yes,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,Electroniccheck,1,0,Yes
288,Male,1,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
289,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
290,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
291,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,No,Mailedcheck,1,1,No
292,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,No,Mailedcheck,1,1,No
293,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
294,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
295,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
296,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Twoyear,No,Electroniccheck,1,1,No
297,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
298,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
299,Female,0,No,Yes,0,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
300,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,No
301,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
302,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
303,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
304,Male,0,No,Yes,1,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
305,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
306,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
307,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,1,1,No
308,Male,1,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
309,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
310,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Banktransfer(automatic),0,0,No
311,Female,0,No,No,1,Yes,No,Fiberoptic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
312,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
313,Female,1,Yes,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
314,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
315,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
316,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),0,1,No
317,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,Yes
318,Male,1,Yes,No,1,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
319,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
320,Female,1,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Oneyear,No,Banktransfer(automatic),1,1,Yes
321,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
322,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
323,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Oneyear,No,Mailedcheck,1,1,No
324,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
325,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
326,Female,1,Yes,No,0,Yes,No,Fiberoptic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
327,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
328,Female,1,Yes,Yes,1,No,Nophoneservice,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
329,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
330,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
331,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,0,0,No
332,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,Creditcard(automatic),1,1,No
333,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
334,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
335,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,Yes
336,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,Yes
337,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
338,Female,0,No,No,1,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
339,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
340,Female,1,No,No,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
341,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
342,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
343,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
344,Female,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Creditcard(automatic),0,1,No
345,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
346,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
347,Female,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
348,Female,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
349,Female,1,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,No,Banktransfer(automatic),1,1,No
350,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Twoyear,Yes,Creditcard(automatic),1,1,No
351,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Oneyear,No,Mailedcheck,1,1,No
352,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
353,Male,0,Yes,Yes,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
354,Female,1,No,No,1,No,Nophoneservice,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
355,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
356,Female,1,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
357,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
358,Male,1,Yes,No,1,No,Nophoneservice,DSL,Yes,No,No,No,No,No,Month-to-month,No,Creditcard(automatic),1,1,Yes
359,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,No,No,Yes,Yes,Oneyear,No,Electroniccheck,1,1,No
360,Male,0,No,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
361,Female,0,No,No,1,Yes,No,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
362,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Oneyear,No,Creditcard(automatic),1,1,No
363,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
